ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
405506311,Photo,Red-naped Sapsucker,Sphyrapicus nuchalis,,Sharon J,2022-01-13,2022,1,13,1332,United States,US-CA-075,California,San Francisco,Golden Gate Park--San Francisco Botanical Garden,37.7675937,-122.4688053,"",,Unspecified,"","",,,,,,,S100680815,"",,,,"Continuing in very well-tapped tree (labelled ""Cryptocarya alba"") in Andean cloud forest. Red chin ends in neat horizontal line at breast, very little incursion into malar stripe. Red cap separated from face by black supercilium. Red nape less well defined, but not reaching neck, mostly separated from cap by broken black line. Neat double line of white barring going down back.   Later I heard sapsucker calls from eucalyptus above construction with signs for children's garden . I took it to be the same bird, but upon review of photos, this seems to be a different individual: back of head has a thick solid black bar separating cap from nape, rather than a broken one as initially seen. The white supercilium looks much cleaner and more defined. There are a few spots of red in the malar and submalar stripes, though not enough to make one immediately assume Red-breasted influence. The stiff black supporting tail feathers seem to be lacking spots.",Sphyrapicus nuchalis,rensap,Species,10637,,2.00,1,,1184,1600
405501771,Photo,Blackburnian Warbler,Setophaga fusca,,Sharon J,2022-01-13,2022,1,13,1151,United States,US-CA-075,California,San Francisco,Holly Park,37.7371541,-122.4201177,Female – 1,,Unspecified,"","",,,,,,,S100671093,"",,,"back, undertail","Continuing (found January 9 by Rajan Rao) in ceanothus surrounding playground, chipping frequently. Chip notes thinner-sounding than YRWA Surprisingly unlike TOWA: more of a soft apricot color to face and breast than yellow or orange. Grey facial triangle, brownish-grey above with white wingbars and pale back braces. A little streaking on flanks, pretty diffuse and faint yellowish near vent rather than pure white like TOWA.",Setophaga fusca,bkbwar,Species,32974,,2.00,1,,1198,1600
405494501,Photo,Blackburnian Warbler,Setophaga fusca,,Sharon J,2022-01-13,2022,1,13,1151,United States,US-CA-075,California,San Francisco,Holly Park,37.7371541,-122.4201177,Female – 1,,Unspecified,"","",,,,,,,S100671093,"",,,,"Continuing (found January 9 by Rajan Rao) in ceanothus surrounding playground, chipping frequently. Chip notes thinner-sounding than YRWA Surprisingly unlike TOWA: more of a soft apricot color to face and breast than yellow or orange. Grey facial triangle, brownish-grey above with white wingbars and pale back braces. A little streaking on flanks, pretty diffuse and faint yellowish near vent rather than pure white like TOWA.",Setophaga fusca,bkbwar,Species,32974,,2.00,1,,1255,1600
403425441,Photo,Prairie Warbler,Setophaga discolor,,Sharon J,2022-01-07,2022,1,7,1127,United States,US-CA-081,California,San Mateo,San Francisco Bay Trail--Colma Creek mouth,37.6428456,-122.3970264,"",,Unspecified,"","",,,,,,,S100302499,"",,,,"Continuing  (first reported 12/26/21 by Peter Metropulos) 37.644739,-122.400307. Mustard yellow above with a little rust on back, lemon yellow below with black streaking on flanks, complex facial pattern. Actively gleaning in coyote brush, more on creek side of embankment, but popped up enough to allow adequate photos. Chip note seemed thinner and more metallic sounding than YRWA",Setophaga discolor,prawar,Species,33061,,2.00,1,,1180,1600
399940261,Photo,Pacific Wren,Troglodytes pacificus,,Sharon J,2021-12-28,2021,12,28,832,United States,US-CA-075,California,San Francisco,Golden Gate Park--West Maintenance Yard,37.7650918,-122.5084698,"",,Unspecified,"","",,,,,,,S99603377,"",,,,,Troglodytes pacificus,pacwre1,Species,26369,,2.00,1,,1129,1600
397946391,Photo,Western Gull,Larus occidentalis,,Sharon J,2021-12-21,2021,12,21,1347,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S99252542,"",,,,,Larus occidentalis,wesgul,Species,6331,,2.00,1,,3024,4032
397946361,Photo,Western Gull,Larus occidentalis,Larus occidentalis x glaucescens -- Western x Glaucous-winged Gull (hybrid),Sharon J,2021-12-21,2021,12,21,1347,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S99252542,"",,,"The one in back caught my eye for how dark it was, but with the smudges around the head it couldn't be an adult Western; possibly 3rd cycle? A little on the small side too.",,Larus occidentalis,wesgul,Species,6331,,2.00,1,,1164,2025
393388821,Photo,Sora,Porzana carolina,,Sharon J,2021-12-04,2021,12,4,1137,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,Immature – 1,,Unspecified,"","",,,,,,,S98477761,"",,,,,Porzana carolina,sora,Species,5313,,2.00,1,,1156,1600
393388811,Photo,Sora,Porzana carolina,,Sharon J,2021-12-04,2021,12,4,1137,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,Adult – 1,,Unspecified,"","",,,,,,,S98477761,"",,,,,Porzana carolina,sora,Species,5313,,2.00,1,,1098,1600
393388801,Photo,Sora,Porzana carolina,,Sharon J,2021-12-04,2021,12,4,1137,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,Immature – 1,,Unspecified,"","",,,,,,,S98477761,"",,,,,Porzana carolina,sora,Species,5313,,2.00,1,,1065,1600
393387821,Photo,gull sp.,Larinae sp.,,Sharon J,2021-12-04,2021,12,4,1137,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,Immature – 1,Flying,Unspecified,"","",,,,,,,S98477761,"",,,"bill looks pretty short, maybe Iceland",,Larinae sp.,larus,Spuh,6409,,2.00,1,"",1179,1600
393386291,Photo,Dunlin,Calidris alpina,,Sharon J,2021-12-04,2021,12,4,1137,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",,Unspecified,"","",,,,,,,S98477761,"",,,,"The apparently white rump to this dunlin troubled me so much I asked Joe Morlan to look at it, but he assured me it was just fluffy flank feathers.",Calidris alpina,dunlin,Species,5923,,2.00,1,,975,1600
393386281,Photo,Dunlin,Calidris alpina,,Sharon J,2021-12-04,2021,12,4,1137,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",,Unspecified,"","",,,,,,,S98477761,"",,,,"The apparently white rump to this dunlin troubled me so much I asked Joe Morlan to look at it, but he assured me it was just fluffy flank feathers.",Calidris alpina,dunlin,Species,5923,,2.00,1,,1071,1600
392549291,Photo,Common Loon,Gavia immer,,Sharon J,2021-12-01,2021,12,1,1205,United States,US-CA-001,California,Alameda,Encinal beach and jetty,37.7691274,-122.2913739,"",Molting,Unspecified,"","",,,,,,,S98331826,"",,,,"One had a much smaller-looking bill than the other, getting my hopes up for a Pacific Loon. One of these days :\\",Gavia immer,comloo,Species,6616,,2.00,1,"",1073,1600
392549281,Photo,Common Loon,Gavia immer,,Sharon J,2021-12-01,2021,12,1,1205,United States,US-CA-001,California,Alameda,Encinal beach and jetty,37.7691274,-122.2913739,"",Molting,Unspecified,"","",,,,,,,S98331826,"",,,,"One had a much smaller-looking bill than the other, getting my hopes up for a Pacific Loon. One of these days :\\",Gavia immer,comloo,Species,6616,,2.00,1,"",943,1600
392549271,Photo,Common Loon,Gavia immer,,Sharon J,2021-12-01,2021,12,1,1205,United States,US-CA-001,California,Alameda,Encinal beach and jetty,37.7691274,-122.2913739,"",Molting,Unspecified,"","",,,,,,,S98331826,"",,,,"One had a much smaller-looking bill than the other, getting my hopes up for a Pacific Loon. One of these days :\\",Gavia immer,comloo,Species,6616,,2.00,1,"",1043,1600
392353241,Photo,Rock Wren,Salpinctes obsoletus,,Sharon J,2021-11-30,2021,11,30,1322,United States,US-CA-001,California,Alameda,Crown Memorial SB--Crab Cove area,37.7684076,-122.2774389,"",,Unspecified,"","",,,,,,,S98297071,"",,,,"Continuing on rocks near visitor center. Very confiding. Dusty grey brown above with speckling, buff underparts and supercilium. Light rust on flanks and rump. Long thin slightly decurved bill. Took a dust bath then sat on bench for a few seconds to preen",Salpinctes obsoletus,rocwre,Species,26237,,2.00,1,,1067,1600
391845151,Photo,Glaucous Gull,Larus hyperboreus,,Sharon J,2021-11-28,2021,11,28,1435,United States,US-CA-001,California,Alameda,Don Edwards NWR--No Name Trail,37.5464008,-122.0973837,Adult – 1,Flying,Unspecified,"","",,,,,,,S98220104,"",,,,"Flushed by eagle and flew close** by (after resting on super distant berm for ages*) fully white underwing. Lifer for both of us!  *approx 37.564177, -122.113495, much closer to Alameda Creek trail **we were on No Name perhaps a half mile out, at the islands after the first levee perpendicular to no name",Larus hyperboreus,glagul,Species,6388,,2.00,1,"",1155,1600
391844811,Photo,Glaucous Gull,Larus hyperboreus,,Sharon J,2021-11-28,2021,11,28,1435,United States,US-CA-001,California,Alameda,Don Edwards NWR--No Name Trail,37.5464008,-122.0973837,Adult – 1,Flying,Unspecified,"","",,,,,,,S98220104,"",,,,"Flushed by eagle and flew close** by (after resting on super distant berm for ages*) fully white underwing. Lifer for both of us!  *approx 37.564177, -122.113495, much closer to Alameda Creek trail **we were on No Name perhaps a half mile out, at the islands after the first levee perpendicular to no name",Larus hyperboreus,glagul,Species,6388,,2.00,1,"",1053,1600
391844071,Photo,Glaucous Gull,Larus hyperboreus,,Sharon J,2021-11-28,2021,11,28,1435,United States,US-CA-001,California,Alameda,Don Edwards NWR--No Name Trail,37.5464008,-122.0973837,Adult – 1,Flying,Unspecified,"","",,,,,,,S98220104,"",,,,"Flushed by eagle and flew close** by (after resting on super distant berm for ages*) fully white underwing. Lifer for both of us!  *approx 37.564177, -122.113495, much closer to Alameda Creek trail **we were on No Name perhaps a half mile out, at the islands after the first levee perpendicular to no name",Larus hyperboreus,glagul,Species,6388,,2.00,1,"",1082,1600
391171621,Photo,Eurasian Wigeon,Mareca penelope,Mareca americana -- American Wigeon,Sharon J,2021-11-26,2021,11,26,1244,United States,US-CA-001,California,Alameda,Sea Breeze Market Cove,37.8654693,-122.3065209,Adult Male – 1,,Unspecified,"","",,,,,,,S98104275,"",,,,Grey flanks compared to amwi,Mareca penelope,eurwig,Species,454,,2.00,1,,1065,1600
390943141,Photo,Long-tailed Duck,Clangula hyemalis,,Sharon J,2021-11-25,2021,11,25,1430,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S98067287,"",,,,"Continuing, but this time South of the cape. Long low-slung duck with short bill and smudgy face with white around eye and nape. Frequently rearing up to show white belly. Distant photos.",Clangula hyemalis,lotduc,Species,661,,2.00,1,,1059,1600
390943131,Photo,Long-tailed Duck,Clangula hyemalis,,Sharon J,2021-11-25,2021,11,25,1430,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S98067287,"",,,,"Continuing, but this time South of the cape. Long low-slung duck with short bill and smudgy face with white around eye and nape. Frequently rearing up to show white belly. Distant photos.",Clangula hyemalis,lotduc,Species,661,,2.00,1,,1044,1600
390942321,Photo,gull sp.,Larinae sp.,,Sharon J,2021-11-25,2021,11,25,1430,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,Adult – 1,Flying,Unspecified,"","",,,,,,,S98067287,"",,,,,Larinae sp.,larus,Spuh,6409,,2.00,1,"",1037,1600
390942311,Photo,gull sp.,Larinae sp.,,Sharon J,2021-11-25,2021,11,25,1430,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",Flying,Unspecified,"","",,,,,,,S98067287,"",,,,,Larinae sp.,larus,Spuh,6409,,2.00,1,"",1049,1600
388159801,Photo,Red-breasted Merganser,Mergus serrator,Podiceps auritus -- Horned Grebe,Sharon J,2021-11-13,2021,11,13,1040,United States,US-CA-013,California,Contra Costa,SF Bay off Miller Knox/Point Richmond,37.9177610,-122.4132590,"",,Unspecified,"","",,,,,,,S97542748,"",,,,,Mergus serrator,rebmer,Species,689,,2.00,1,,1202,1600
388156591,Photo,Black Oystercatcher,Haematopus bachmani,,Sharon J,2021-11-13,2021,11,13,1102,United States,US-CA-013,California,Contra Costa,SF Bay off Pt Molate/Pt San Pablo,37.9537610,-122.4359070,"",,Unspecified,"","",,,,,,,S97542272,"",,,,,Haematopus bachmani,blkoys,Species,5660,,2.00,1,,1024,1600
388151891,Photo,"Heermann's Gull",Larus heermanni,Nannopterum auritum -- Double-crested Cormorant,Sharon J,2021-11-13,2021,11,13,1102,United States,US-CA-013,California,Contra Costa,SF Bay off Pt Molate/Pt San Pablo,37.9537610,-122.4359070,Adult – 1,,Unspecified,"","",,,,,,,S97542272,"",,,,Flying in and roosting on one of the wooden piers south of the islands,Larus heermanni,heegul,Species,6317,,2.00,1,,1087,1600
388151771,Photo,Red-breasted Merganser,Mergus serrator,,Sharon J,2021-11-13,2021,11,13,1102,United States,US-CA-013,California,Contra Costa,SF Bay off Pt Molate/Pt San Pablo,37.9537610,-122.4359070,"",Flying,Unspecified,"","",,,,,,,S97542272,"",,,,,Mergus serrator,rebmer,Species,689,,2.00,1,"",1004,1600
387871841,Photo,Elegant Tern,Thalasseus elegans,,Sharon J,2021-11-13,2021,11,13,1128,United States,US-CA-041,California,Marin,SFBay Marin County,37.9261259,-122.4772049,"",,Unspecified,"","",,,,,,,S97542930,"",,,,,Thalasseus elegans,eleter1,Species,6566,,2.00,1,,1154,1600
387871631,Photo,Elegant Tern,Thalasseus elegans,,Sharon J,2021-11-13,2021,11,13,1128,United States,US-CA-041,California,Marin,SFBay Marin County,37.9261259,-122.4772049,"",,Unspecified,"","",,,,,,,S97542930,"",,,,,Thalasseus elegans,eleter1,Species,6566,,2.00,1,,1067,1600
387871311,Photo,"Heermann's Gull",Larus heermanni,,Sharon J,2021-11-13,2021,11,13,1128,United States,US-CA-041,California,Marin,SFBay Marin County,37.9261259,-122.4772049,"",,Unspecified,"","",,,,,,,S97542930,"",,,,,Larus heermanni,heegul,Species,6317,,2.00,1,,1155,1600
387870621,Photo,"Iceland Gull (Thayer's)",Larus glaucoides thayeri,,Sharon J,2021-11-13,2021,11,13,1307,United States,US-CA-041,California,Marin,Raccoon Strait,37.8711270,-122.4423265,"",,Unspecified,"","",,,,,,,S97549744,"",,,yellow casst due to jacket of person in front of me,,Larus glaucoides,thagul,Group,6360,,2.00,1,,1056,1600
387870581,Photo,American Wigeon,Mareca americana,,Sharon J,2021-11-13,2021,11,13,1307,United States,US-CA-041,California,Marin,Raccoon Strait,37.8711270,-122.4423265,"",,Unspecified,"","",,,,,,,S97549744,"",,,,,Mareca americana,amewig,Species,456,,2.00,1,,1182,1600
387848571,Photo,Parasitic Jaeger,Stercorarius parasiticus,,Sharon J,2021-11-13,2021,11,13,1334,United States,US-CA-075,California,San Francisco,"San Francisco Bay, offshore SF, Alcatraz, Yerba Buena/Treasure Island, Bay Bridge",37.8260456,-122.3929390,"",Flying,Unspecified,"","",,,,,,,S97542453,"",,,first individual,"photos: three sightings, individual photos labeled: 1st appearance just south of Angel Island, bird was on water, then flew around the boat and landed somewhere to the east of us. 2nd was after we had passed Alcatraz, bird flew by close to boat then we lost sight of it towards SF. 3rd was just East of Treasure Island, and around the base of the Bay bridge, very acrobatically and aggressively stirring up a tern flock and pursuing an Elegant Tern. In all cases the birds were within the bay, well east of the golden gate. Have additional photos, although these are probably the highest quality; contact me if additional views would be useful.",Stercorarius parasiticus,parjae,Species,6177,,2.00,1,"",1012,1600
387848541,Photo,Parasitic Jaeger,Stercorarius parasiticus,,Sharon J,2021-11-13,2021,11,13,1334,United States,US-CA-075,California,San Francisco,"San Francisco Bay, offshore SF, Alcatraz, Yerba Buena/Treasure Island, Bay Bridge",37.8260456,-122.3929390,"",Flying,Unspecified,"","",,,,,,,S97542453,"",,,,"photos: three sightings, individual photos labeled: 1st appearance just south of Angel Island, bird was on water, then flew around the boat and landed somewhere to the east of us. 2nd was after we had passed Alcatraz, bird flew by close to boat then we lost sight of it towards SF. 3rd was just East of Treasure Island, and around the base of the Bay bridge, very acrobatically and aggressively stirring up a tern flock and pursuing an Elegant Tern. In all cases the birds were within the bay, well east of the golden gate. Have additional photos, although these are probably the highest quality; contact me if additional views would be useful.",Stercorarius parasiticus,parjae,Species,6177,,2.00,1,"",1042,1600
387848531,Photo,Parasitic Jaeger,Stercorarius parasiticus,,Sharon J,2021-11-13,2021,11,13,1334,United States,US-CA-075,California,San Francisco,"San Francisco Bay, offshore SF, Alcatraz, Yerba Buena/Treasure Island, Bay Bridge",37.8260456,-122.3929390,"",,Unspecified,"","",,,,,,,S97542453,"",,,first individual,"photos: three sightings, individual photos labeled: 1st appearance just south of Angel Island, bird was on water, then flew around the boat and landed somewhere to the east of us. 2nd was after we had passed Alcatraz, bird flew by close to boat then we lost sight of it towards SF. 3rd was just East of Treasure Island, and around the base of the Bay bridge, very acrobatically and aggressively stirring up a tern flock and pursuing an Elegant Tern. In all cases the birds were within the bay, well east of the golden gate. Have additional photos, although these are probably the highest quality; contact me if additional views would be useful.",Stercorarius parasiticus,parjae,Species,6177,,2.00,1,,1031,1600
387842741,Photo,Parasitic Jaeger,Stercorarius parasiticus,Thalasseus elegans -- Elegant Tern,Sharon J,2021-11-13,2021,11,13,1334,United States,US-CA-075,California,San Francisco,"San Francisco Bay, offshore SF, Alcatraz, Yerba Buena/Treasure Island, Bay Bridge",37.8260456,-122.3929390,"","Flying; Foraging or Eating",Unspecified,"","",,,,,,,S97542453,"",,,"individual 3, vigorously chasing terns. presumed parasitic  for shape and flight pattern","photos: three sightings, individual photos labeled: 1st appearance just south of Angel Island, bird was on water, then flew around the boat and landed somewhere to the east of us. 2nd was after we had passed Alcatraz, bird flew by close to boat then we lost sight of it towards SF. 3rd was just East of Treasure Island, and around the base of the Bay bridge, very acrobatically and aggressively stirring up a tern flock and pursuing an Elegant Tern. In all cases the birds were within the bay, well east of the golden gate. Have additional photos, although these are probably the highest quality; contact me if additional views would be useful.",Stercorarius parasiticus,parjae,Species,6177,,2.00,1,"",1151,1600
387472581,Photo,Elegant Tern,Thalasseus elegans,"Sterna forsteri -- Forster's Tern; Larus californicus -- California Gull; Limosa fedoa -- Marbled Godwit",Sharon J,2021-11-11,2021,11,11,1157,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Damon Marsh Trail,37.7572290,-122.2157979,"",,Unspecified,"","",,,,,,,S97446828,"",,,,,Thalasseus elegans,eleter1,Species,6566,,2.00,1,,1083,1600
387320431,Photo,Long-tailed Duck,Clangula hyemalis,,Sharon J,2021-11-11,2021,11,11,1525,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S97454334,"",,,,"Different individual than at tidewater, much more white in face. Short pink bill. Closer to crab cove.",Clangula hyemalis,lotduc,Species,661,,2.00,1,,1010,1600
387319581,Photo,Long-tailed Duck,Clangula hyemalis,,Sharon J,2021-11-11,2021,11,11,1525,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S97454334,"",,,,"Different individual than at tidewater, much more white in face. Short pink bill. Closer to crab cove.",Clangula hyemalis,lotduc,Species,661,,2.00,1,,1071,1600
387064151,Photo,White-winged Scoter,Melanitta deglandi,,Sharon J,2021-11-10,2021,11,10,1448,United States,US-CA-001,California,Alameda,John Sutter Regional Park,37.8210431,-122.3277332,"",,Unspecified,"","",,,,,,,S97412777,"",,,,"Continuing near deck. Both female-type. Seen together. Two whitish spots on face, one extending out onto the bill, white spot on wings visible.",Melanitta deglandi,whwsco2,Species,651,,2.00,1,,1996,2942
386970041,Photo,Blue-winged Teal,Spatula discors,"Tringa melanoleuca -- Greater Yellowlegs; Spatula clypeata -- Northern Shoveler; Anas crecca -- Green-winged Teal",Sharon J,2021-11-09,2021,11,9,1226,United States,US-CA-001,California,Alameda,Mlk Shoreline--New Marsh/San Leandro Creek,37.7370688,-122.2036665,"",,Unspecified,"","",,,,,,,S97365748,"",,,,,Spatula discors,buwtea,Species,431,,2.00,1,,1018,1600
386841901,Photo,Merlin,Falco columbarius,,Sharon J,2021-11-09,2021,11,9,1317,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",Flying,Unspecified,"","",,,,,,,S97370588,"",,,,"very vocal and briefly tussling (or courting? I don't know)",Falco columbarius,merlin,Species,11528,,2.00,1,"",1060,1600
386841651,Photo,Merlin,Falco columbarius,,Sharon J,2021-11-09,2021,11,9,1317,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"","Flying; Foraging or Eating",Unspecified,"","",,,,,,,S97370588,"",,,,"very vocal and briefly tussling (or courting? I don't know)",Falco columbarius,merlin,Species,11528,,2.00,1,"",1051,1600
386841571,Photo,Short-eared Owl,Asio flammeus,Corvus brachyrhynchos -- American Crow,Sharon J,2021-11-09,2021,11,9,1317,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",Flying,Unspecified,"","",,,,,,,S97370588,"",,,,Thanks Teale for the heads up. Viewed well north of the boardwalk over the far end of the marsh or past it.,Asio flammeus,sheowl,Species,8829,,2.00,1,"",1068,1600
386841561,Photo,Short-eared Owl,Asio flammeus,Corvus brachyrhynchos -- American Crow,Sharon J,2021-11-09,2021,11,9,1317,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",Flying,Unspecified,"","",,,,,,,S97370588,"",,,,Thanks Teale for the heads up. Viewed well north of the boardwalk over the far end of the marsh or past it.,Asio flammeus,sheowl,Species,8829,,2.00,1,"",1050,1600
385217231,Photo,Common Loon,Gavia immer,,Sharon J,2021-11-03,2021,11,3,1257,United States,US-CA-001,California,Alameda,John Sutter Regional Park,37.8210431,-122.3277332,"",,Unspecified,"","",,,,,,,S97084829,"",,,"it appears to be banded. Obviously no chance of getting the data off these, but it may be the same bird I photographed last winter.","Left leg color banded, white-black-white stripe over blue. Perhaps the same as https://macaulaylibrary.org/asset/303524841 ?",Gavia immer,comloo,Species,6616,,2.00,1,,982,1600
385217221,Photo,Common Loon,Gavia immer,,Sharon J,2021-11-03,2021,11,3,1257,United States,US-CA-001,California,Alameda,John Sutter Regional Park,37.8210431,-122.3277332,"",,Unspecified,"","",,,,,,,S97084829,"",,,,"Left leg color banded, white-black-white stripe over blue. Perhaps the same as https://macaulaylibrary.org/asset/303524841 ?",Gavia immer,comloo,Species,6616,,2.00,1,,978,1600
385067011,Photo,White-winged Scoter,Melanitta deglandi,Melanitta perspicillata -- Surf Scoter,Sharon J,2021-11-03,2021,11,3,1257,United States,US-CA-001,California,Alameda,John Sutter Regional Park,37.8210431,-122.3277332,"",,Unspecified,"","",,,,,,,S97084829,"",,,,"With surf scoters, same size as males. Bill attenuated at tip, tail not raised, in fact general impression of sitting lower in water. Small white patch at times visible on flank. Unable to get a view of open wings. Distant photos",Melanitta deglandi,whwsco2,Species,651,,2.00,1,,1050,1600
385067001,Photo,White-winged Scoter,Melanitta deglandi,,Sharon J,2021-11-03,2021,11,3,1257,United States,US-CA-001,California,Alameda,John Sutter Regional Park,37.8210431,-122.3277332,"",,Unspecified,"","",,,,,,,S97084829,"",,,,"With surf scoters, same size as males. Bill attenuated at tip, tail not raised, in fact general impression of sitting lower in water. Small white patch at times visible on flank. Unable to get a view of open wings. Distant photos",Melanitta deglandi,whwsco2,Species,651,,2.00,1,,982,1600
384835701,Photo,"Townsend's Solitaire",Myadestes townsendi,,Sharon J,2021-11-02,2021,11,2,1447,United States,US-CA-013,California,Contra Costa,Tilden Regional Park--Botanic Garden,37.8930465,-122.2434998,"",Flying,Unspecified,"","",,,,,,,S97046127,"",,,,"Continuing, in lone conifer on lawn of Brazil building and on fence to garden. Being harassed by Phoebe. Long-tailed short-billed grey bluebird with white eyerings thicker in back. Buff patch on vase of primaries visible at close range, white outer tail feathers.",Myadestes townsendi,towsol,Species,27221,,2.00,1,"",1169,1600
383262721,Photo,cormorant sp.,Phalacrocoracidae sp.,"Nannopterum auritum -- Double-crested Cormorant; Larus occidentalis -- Western Gull; Haematopus bachmani -- Black Oystercatcher",Sharon J,2021-10-26,2021,10,26,1216,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S96747814,"",,,,"On breakwater. Tan/pinkish chin, no white on chest/belly, no yellow in face. Unless pelagics have bare patches on their chins, but also more a brown-black than green-black.  edit: it was suggested that they might be pelagic cormorants, as the light chin seems to be bare skin rather than buff feathers as in Brandt's. I need to do more research, so setting it as ""sp"" for the moment. Birds of the World ( https://birdsoftheworld.org/bow/species/pelcor/cur/appearance ) says: ""Gular skin whitish to pink in nestling, head remaining almost naked until Juvenile Plumage develops. Facial skin ashy pink with pink gular patch in juveniles, darkening to red or blackish during first winter, becoming dull coral red, vivid ruby, or magenta in breeding adult (28, 10); most of gular pouch covered with ruby caruncles; the skin between, grayish brown. Mouth-lining ruby red in adult.""",Phalacrocoracidae sp.,cormor1,Spuh,7103,,2.00,1,,3024,4032
383262711,Photo,cormorant sp.,Phalacrocoracidae sp.,"Haematopus bachmani -- Black Oystercatcher; Nannopterum auritum -- Double-crested Cormorant; Larus occidentalis -- Western Gull",Sharon J,2021-10-26,2021,10,26,1216,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S96747814,"",,,,"On breakwater. Tan/pinkish chin, no white on chest/belly, no yellow in face. Unless pelagics have bare patches on their chins, but also more a brown-black than green-black.  edit: it was suggested that they might be pelagic cormorants, as the light chin seems to be bare skin rather than buff feathers as in Brandt's. I need to do more research, so setting it as ""sp"" for the moment. Birds of the World ( https://birdsoftheworld.org/bow/species/pelcor/cur/appearance ) says: ""Gular skin whitish to pink in nestling, head remaining almost naked until Juvenile Plumage develops. Facial skin ashy pink with pink gular patch in juveniles, darkening to red or blackish during first winter, becoming dull coral red, vivid ruby, or magenta in breeding adult (28, 10); most of gular pouch covered with ruby caruncles; the skin between, grayish brown. Mouth-lining ruby red in adult.""",Phalacrocoracidae sp.,cormor1,Spuh,7103,,2.00,1,,3024,3187
383261471,Photo,cormorant sp.,Phalacrocoracidae sp.,"Larus occidentalis -- Western Gull; Nannopterum auritum -- Double-crested Cormorant; Haematopus bachmani -- Black Oystercatcher",Sharon J,2021-10-26,2021,10,26,1216,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S96747814,"",,,,"On breakwater. Tan/pinkish chin, no white on chest/belly, no yellow in face. Unless pelagics have bare patches on their chins, but also more a brown-black than green-black.  edit: it was suggested that they might be pelagic cormorants, as the light chin seems to be bare skin rather than buff feathers as in Brandt's. I need to do more research, so setting it as ""sp"" for the moment. Birds of the World ( https://birdsoftheworld.org/bow/species/pelcor/cur/appearance ) says: ""Gular skin whitish to pink in nestling, head remaining almost naked until Juvenile Plumage develops. Facial skin ashy pink with pink gular patch in juveniles, darkening to red or blackish during first winter, becoming dull coral red, vivid ruby, or magenta in breeding adult (28, 10); most of gular pouch covered with ruby caruncles; the skin between, grayish brown. Mouth-lining ruby red in adult.""",Phalacrocoracidae sp.,cormor1,Spuh,7103,,2.00,1,,3024,4032
